Epoch,LLDLwFW_valauc,LLDLwoFW_valauc,DenseModel_valauc,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainauc,LLDLwoFW_trainauc,DenseModel_trainauc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
1205,0.845374227,0.553274512,0.656964779,0.870000005,0.720000029,0.730000019,1,0.842848718,1,1,0.850000024,1
1206,0.845374167,0.61876303,0.662162185,0.870000005,0.680000007,0.75,1,0.812558532,1,1,0.847777784,1
1207,0.845374167,0.584199667,0.651507318,0.879999995,0.680000007,0.730000019,1,0.838620067,1,1,0.837777793,1
1208,0.845374227,0.579261959,0.659303546,0.879999995,0.670000017,0.769999981,1,0.812911272,0.99999994,1,0.826666653,1
1209,0.845374167,0.54859668,0.660083115,0.870000005,0.670000017,0.779999971,1,0.829039872,1,1,0.878888905,1
1210,0.845374227,0.563149691,0.601871073,0.870000005,0.720000029,0.709999979,1,0.823161066,0.978613853,1,0.800000012,0.948888898
1211,0.845374167,0.530405462,0.637474,0.870000005,0.25999999,0.689999998,1,0.832980692,0.866988361,1,0.852222204,0.802222252
1212,0.845374227,0.5527547,0.708939672,0.879999995,0.670000017,0.75999999,1,0.825878918,0.965659082,1,0.844444454,0.896666646
1213,0.845374227,0.580821216,0.679833651,0.870000005,0.639999986,0.75,1,0.831890404,0.996289074,1,0.839999974,0.976666689
1214,0.845374227,0.545997918,0.675155997,0.870000005,0.310000002,0.75999999,1,0.837587893,0.997670472,1,0.867777765,0.981111109
1215,0.845374227,0.560031235,0.663981378,0.879999995,0.639999986,0.730000019,1,0.822271347,0.999899626,1,0.815555573,0.99333334
1216,0.84511435,0.539241195,0.673336804,0.870000005,0.25999999,0.74000001,1,0.820660114,0.999983788,1,0.819999993,0.99777776
1217,0.845374227,0.568607092,0.671777546,0.879999995,0.680000007,0.75,1,0.841273069,1,1,0.816666663,1
1218,0.844334722,0.543139279,0.668659031,0.879999995,0.589999974,0.730000019,1,0.847255409,0.99999994,1,0.851111114,1
1219,0.844074845,0.533264101,0.674636185,0.879999995,0.639999986,0.75,1,0.839396536,1,1,0.833333313,1
1220,0.845634103,0.531185031,0.663981259,0.879999995,0.689999998,0.74000001,1,0.840046823,1,1,0.844444454,1
1221,0.845374227,0.512214184,0.663461506,0.870000005,0.639999986,0.74000001,1,0.838099062,1,1,0.851111114,1
1222,0.846933484,0.53196466,0.66112262,0.870000005,0.639999986,0.74000001,1,0.826678038,1,1,0.865555584,1
1223,0.847193301,0.567047834,0.660602927,0.879999995,0.680000007,0.75,1,0.825163901,1,1,0.806666672,1
1224,0.847193301,0.576663196,0.661382496,0.879999995,0.680000007,0.74000001,1,0.812966347,1,1,0.861111104,1
1225,0.831600845,0.546517611,0.660342932,0.879999995,0.660000026,0.74000001,1,0.819718659,1.000000119,1,0.837777793,1
1226,0.831600845,0.525207996,0.659563422,0.870000005,0.660000026,0.75,1,0.810439408,1,1,0.841111124,1
1227,0.831600845,0.53820169,0.648908615,0.879999995,0.670000017,0.730000019,1,0.823872924,1,1,0.866666675,1
1228,0.831600845,0.553274512,0.646049917,0.879999995,0.680000007,0.730000019,1,0.814884901,1,1,0.835555553,1
1229,0.831600845,0.532224596,0.650987566,0.879999995,0.680000007,0.74000001,1,0.844961464,1,1,0.837777793,1
1230,0.831600785,0.530405462,0.653846145,0.879999995,0.639999986,0.730000019,1,0.822096646,1,1,0.851111114,1
1231,0.831600845,0.539501071,0.653326452,0.879999995,0.670000017,0.74000001,1,0.85217005,1,1,0.853333354,1
1232,0.831600845,0.530405462,0.652546644,0.879999995,0.680000007,0.730000019,1,0.827577591,0.99999994,1,0.893333316,1
1233,0.831600845,0.524168432,0.657224476,0.879999995,0.25999999,0.730000019,1,0.834782898,0.99999994,1,0.842222214,1
1234,0.831600845,0.522349298,0.655925155,0.860000014,0.670000017,0.720000029,1,0.844120264,1.000000119,1,0.884444416,1
1235,0.831600845,0.50207901,0.654365897,0.879999995,0.25999999,0.720000029,1,0.850202858,1,1,0.854444444,1
1236,0.831600845,0.528586328,0.65280658,0.860000014,0.649999976,0.730000019,1,0.829256713,0.99999994,1,0.855555534,1
1237,0.831600845,0.523908556,0.651247382,0.879999995,0.660000026,0.730000019,1,0.851154029,1,1,0.854444444,1
1238,0.831600845,0.529885769,0.651507258,0.879999995,0.680000007,0.720000029,1,0.843013704,1,1,0.895555556,1
1239,0.831600845,0.532744288,0.656444907,0.879999995,0.699999988,0.74000001,1,0.849435985,1,1,0.888888896,1
1240,0.831600845,0.551195443,0.654625714,0.879999995,0.639999986,0.74000001,1,0.850646138,1,1,0.881111085,1
1241,0.829002023,0.555353463,0.65488565,0.850000024,0.660000026,0.730000019,1,0.852331758,1,1,0.793333352,1
1242,0.831081092,0.571725607,0.656444907,0.870000005,0.25999999,0.74000001,1,0.827719808,1,1,0.845555544,1
1243,0.833160102,0.572505236,0.658004165,0.879999995,0.699999988,0.74000001,1,0.832728326,1,1,0.862222195,1
1244,0.831600785,0.569126904,0.657224536,0.870000005,0.680000007,0.75999999,1,0.838053823,1,1,0.851111114,1
1245,0.83056128,0.558212101,0.658004105,0.850000024,0.680000007,0.75,1,0.822048187,1,1,0.843333304,1
1246,0.831081033,0.585239053,0.660343051,0.870000005,0.670000017,0.75999999,1,0.823568821,0.99999994,1,0.866666675,1
1247,0.83056128,0.622661114,0.659823298,0.860000014,0.709999979,0.75,1,0.822549641,0.99999994,1,0.825555563,1
1248,0.828742266,0.580821276,0.670478225,0.860000014,0.680000007,0.75,1,0.824322641,1,1,0.845555544,1
1249,0.829261839,0.58887738,0.662681997,0.860000014,0.680000007,0.75,1,0.834229469,0.99999994,1,0.878888905,1
1250,0.827702701,0.593295336,0.664241254,0.839999974,0.699999988,0.75999999,1,0.843000889,0.99999994,1,0.824444473,1
1251,0.827962577,0.580041647,0.660603046,0.860000014,0.689999998,0.75999999,1,0.857851446,1,1,0.858888865,1
1252,0.827962577,0.5930354,0.673336864,0.870000005,0.689999998,0.75999999,1,0.861889243,1,1,0.848888874,1
1253,0.832120538,0.593295276,0.666060448,0.870000005,0.709999979,0.75999999,0.992396772,0.835365176,1,0.99000001,0.877777755,1
1254,0.804573774,0.602650762,0.665020823,0.829999983,0.75,0.74000001,0.976834416,0.841645122,0.99999994,0.938888907,0.851111114,1
1255,0.845374107,0.601611197,0.666580021,0.839999974,0.670000017,0.75,0.998023093,0.853321791,0.99999994,0.978888869,0.843333304,1
1256,0.844074786,0.593295336,0.674636304,0.850000024,0.689999998,0.730000019,0.999870539,0.85859555,1,0.9911111,0.878888905,1
1257,0.851611137,0.601871192,0.675935507,0.839999974,0.75999999,0.75999999,0.999993443,0.867696822,1,0.99888891,0.854444444,1
1258,0.853170514,0.640332639,0.669178903,0.839999974,0.680000007,0.730000019,1.000000119,0.835617542,1,1,0.850000024,1
1259,0.855249405,0.573024988,0.682172656,0.839999974,0.74000001,0.74000001,1.000000119,0.851891756,1,1,0.884444416,1
1260,0.854989529,0.589137256,0.679573834,0.839999974,0.689999998,0.74000001,1,0.840211868,1,1,0.885555565,1
1261,0.855769157,0.595634103,0.684251606,0.839999974,0.709999979,0.730000019,1,0.854625702,1,1,0.844444454,1
1262,0.851091385,0.602131009,0.675415695,0.839999974,0.699999988,0.579999983,1,0.826128125,0.9016397,1,0.871111095,0.839999974
1263,0.851091385,0.590696573,0.668399155,0.839999974,0.680000007,0.699999988,1,0.852205575,0.905531883,1,0.875555575,0.817777753
1264,0.850831509,0.623180926,0.674116492,0.839999974,0.680000007,0.639999986,1,0.844602287,0.972333908,1,0.844444454,0.910000026
1265,0.851351261,0.601091504,0.698284864,0.839999974,0.670000017,0.730000019,1.000000119,0.847255409,0.993571162,1,0.875555575,0.959999979
1266,0.850831509,0.626039565,0.707120657,0.839999974,0.699999988,0.74000001,1.000000119,0.839888275,0.999398172,1,0.864444435,0.9911111
1267,0.834979177,0.592255831,0.690228641,0.839999974,0.709999979,0.75999999,1,0.831521511,0.999961197,1,0.877777755,0.99777776
1268,0.835498929,0.593295217,0.681652725,0.839999974,0.699999988,0.74000001,1.000000119,0.837034583,0.99999994,1,0.846666694,1
1269,0.834199548,0.599792182,0.689968646,0.839999974,0.699999988,0.74000001,1,0.829625547,1,1,0.872222245,1
1270,0.83471936,0.57432425,0.686590433,0.839999974,0.649999976,0.720000029,1,0.83743912,1,1,0.873333335,1
1271,0.833939731,0.595894039,0.690748334,0.839999974,0.699999988,0.75,1,0.835439622,0.99999994,1,0.841111124,1
1272,0.834459484,0.600571752,0.692047894,0.839999974,0.680000007,0.720000029,1,0.848523617,1,1,0.822222233,1
1273,0.833939731,0.584979236,0.690228701,0.839999974,0.730000019,0.74000001,1,0.831062078,0.99999994,1,0.860000014,1
1274,0.833939731,0.578222454,0.691787958,0.839999974,0.680000007,0.730000019,1,0.83385092,1,1,0.870000005,1
1275,0.829521835,0.582380414,0.689189196,0.839999974,0.689999998,0.730000019,1,0.849610746,1,1,0.870000005,1
1276,0.829521835,0.597973049,0.689189196,0.839999974,0.699999988,0.730000019,0.99999994,0.861238956,1,1,0.867777765,1
1277,0.829521835,0.603950143,0.687110126,0.839999974,0.720000029,0.730000019,1,0.846029162,1,1,0.877777755,1
1278,0.829781711,0.582900286,0.689448953,0.839999974,0.709999979,0.730000019,1,0.844990551,1,1,0.835555553,1
1279,0.831081033,0.612785935,0.688669562,0.839999974,0.709999979,0.730000019,1,0.843411624,1,1,0.885555565,1
1280,0.831081033,0.608627975,0.686850369,0.839999974,0.709999979,0.730000019,1,0.853858948,0.99999994,1,0.870000005,1
1281,0.831600785,0.605249584,0.674376369,0.839999974,0.709999979,0.730000019,1,0.852069676,0.99999994,1,0.893333316,1
1282,0.831080973,0.61174643,0.687370121,0.839999974,0.709999979,0.730000019,1,0.838157415,1.000000119,1,0.877777755,1
1283,0.831600726,0.604989648,0.672037601,0.839999974,0.699999988,0.730000019,1,0.839584172,1,1,0.860000014,1
1284,0.831600726,0.605249584,0.677494884,0.839999974,0.699999988,0.730000019,1,0.859109998,1.000000119,1,0.858888865,1
1285,0.832120478,0.595634103,0.674896002,0.839999974,0.25999999,0.730000019,1,0.84769547,1,1,0.853333354,1
1286,0.832120478,0.580301523,0.672297299,0.839999974,0.699999988,0.730000019,1,0.840383351,0.99999994,1,0.846666694,1
1287,0.831600726,0.617463648,0.673856556,0.839999974,0.709999979,0.730000019,1,0.833721519,1,1,0.815555573,1
1288,0.832120478,0.577442825,0.670478284,0.839999974,0.709999979,0.730000019,1,0.83327508,1,1,0.811111093,1
1289,0.831340849,0.579781771,0.670738161,0.839999974,0.720000029,0.730000019,1,0.825820684,1,1,0.804444432,1
1290,0.831340909,0.59303534,0.657744408,0.839999974,0.560000002,0.730000019,1,0.826260746,1,1,0.854444444,1
1291,0.832120538,0.570166409,0.668399274,0.839999974,0.699999988,0.720000029,1,0.832848012,0.99999994,1,0.818888903,1
1292,0.83264029,0.607328534,0.670738101,0.839999974,0.699999988,0.730000019,1,0.842026889,0.99999994,1,0.860000014,1
1293,0.832120538,0.621361792,0.668918908,0.839999974,0.709999979,0.709999979,1,0.841059506,1,1,0.857777774,1
1294,0.832120538,0.571725667,0.658004165,0.839999974,0.720000029,0.730000019,1,0.853409231,0.99999994,1,0.848888874,1
1295,0.831600785,0.647869051,0.653326452,0.839999974,0.74000001,0.74000001,1,0.842059314,1,1,0.835555553,1
1296,0.832380414,0.631496906,0.668659151,0.839999974,0.270000011,0.709999979,1,0.840244234,1,1,0.807777762,1
1297,0.83264029,0.577183008,0.666060328,0.839999974,0.730000019,0.709999979,1,0.825396836,1,1,0.834444463,1
1298,0.833160102,0.611486495,0.651767135,0.839999974,0.720000029,0.699999988,1,0.825131536,1,1,0.854444444,1
1299,0.83264029,0.604469895,0.670997858,0.839999974,0.74000001,0.709999979,1,0.847057998,1,1,0.868888915,1
1300,0.83264029,0.54443872,0.667099833,0.839999974,0.720000029,0.709999979,1,0.837500632,1,1,0.861111104,1
1301,0.831860662,0.608627856,0.668139279,0.839999974,0.720000029,0.709999979,1,0.836060822,1,1,0.882222235,1
1302,0.831081033,0.528846145,0.667099893,0.839999974,0.680000007,0.709999979,1,0.84703213,1,1,0.856666684,1
1303,0.833939731,0.54651773,0.670738101,0.850000024,0.699999988,0.730000019,1,0.834362149,1,1,0.852222204,1
1304,0.831600785,0.572505236,0.671257794,0.850000024,0.709999979,0.74000001,1,0.851736426,1,1,0.871111095,1
1305,0.832380414,0.576923132,0.660083175,0.850000024,0.689999998,0.639999986,1,0.865512908,0.887167633,1,0.875555575,0.824444473
1306,0.831081033,0.645530224,0.690748334,0.850000024,0.730000019,0.699999988,1,0.853111565,0.974559844,1,0.894444466,0.907777786
1307,0.831600785,0.562889874,0.657744467,0.850000024,0.699999988,0.75,1,0.845068216,0.98794812,1,0.874444425,0.945555568
1308,0.831340909,0.543659091,0.704781771,0.850000024,0.699999988,0.730000019,1,0.84685415,0.992406487,1,0.873333335,0.959999979
1309,0.831340909,0.609147668,0.670478165,0.850000024,0.699999988,0.75,1,0.84392941,0.99922663,1,0.888888896,0.981111109
1310,0.831340909,0.546257913,0.662422061,0.850000024,0.699999988,0.75,1,0.843078434,0.999987066,1,0.887777805,0.99555558
1311,0.831860662,0.600571752,0.67151773,0.850000024,0.689999998,0.74000001,1,0.83619988,1,1,0.881111085,1
1312,0.831081033,0.597713113,0.657484591,0.850000024,0.709999979,0.75,1,0.837924421,1,1,0.846666694,1
1313,0.831081033,0.615124881,0.659563422,0.850000024,0.709999979,0.75,1,0.847827971,0.99999994,1,0.823333323,1
1314,0.831081033,0.626559198,0.6457901,0.850000024,0.74000001,0.75,1,0.831291676,1,1,0.858888865,1
1315,0.831081033,0.58679837,0.658004165,0.850000024,0.709999979,0.74000001,1,0.821540117,1,1,0.828888893,1
1316,0.831080973,0.595374286,0.648388803,0.850000024,0.709999979,0.75,1,0.827926934,1,1,0.839999974,1
1317,0.831860662,0.561330557,0.63253653,0.850000024,0.270000011,0.75,1,0.830470026,1,1,0.848888874,1
1318,0.831600726,0.584459543,0.648128867,0.850000024,0.709999979,0.730000019,1,0.853176236,1,1,0.845555544,1
1319,0.831600785,0.553274393,0.646829486,0.850000024,0.689999998,0.730000019,1,0.830233812,1,1,0.897777796,1
1320,0.832380414,0.5930354,0.633056164,0.850000024,0.699999988,0.730000019,1,0.849487782,1,1,0.895555556,1
1321,0.833160043,0.599792182,0.647349238,0.850000024,0.709999979,0.730000019,1,0.848782539,0.99999994,1,0.829999983,1
1322,0.831600785,0.572245359,0.632016718,0.850000024,0.689999998,0.74000001,1,0.833093941,0.99999994,1,0.889999986,1
1323,0.829261899,0.51871103,0.647609115,0.850000024,0.689999998,0.74000001,1,0.814668119,1,1,0.825555563,1
1324,0.83056134,0.583939672,0.64864862,0.850000024,0.699999988,0.74000001,1,0.820698917,1,1,0.850000024,1
1325,0.807172477,0.567567587,0.648128808,0.810000002,0.670000017,0.74000001,0.984463453,0.84678942,0.99999994,0.972222209,0.894444466,1
1326,0.83679831,0.502598763,0.648128927,0.810000002,0.670000017,0.74000001,0.977620423,0.840030611,1,0.945555568,0.883333325,1
1327,0.859147668,0.576403379,0.648388743,0.810000002,0.670000017,0.74000001,0.993749261,0.838933766,1,0.973333359,0.887777805,1
1328,0.86382544,0.59095639,0.645530164,0.839999974,0.689999998,0.74000001,0.999902904,0.856055677,1,0.99444443,0.884444416,1
1329,0.865644515,0.557692349,0.648648679,0.839999974,0.670000017,0.74000001,1.000000119,0.844116926,1,1,0.895555556,1
1330,0.837318063,0.589657068,0.6457901,0.839999974,0.680000007,0.74000001,0.99997735,0.861200154,1,0.99888891,0.894444466,1
1331,0.841216028,0.593555093,0.649688125,0.839999974,0.709999979,0.74000001,1,0.851729989,1,1,0.874444425,1
1332,0.841216147,0.590696454,0.647869051,0.850000024,0.670000017,0.74000001,1,0.844789982,1,1,0.894444466,1
1333,0.840696454,0.58471936,0.649688125,0.850000024,0.689999998,0.74000001,1,0.826700747,0.99999994,1,0.842222214,1
1334,0.841216147,0.541839957,0.650467694,0.850000024,0.680000007,0.74000001,1,0.855910063,1,1,0.873333335,1
1335,0.840696394,0.560810864,0.647869051,0.850000024,0.680000007,0.74000001,1,0.835546434,1,1,0.905555546,1
1336,0.841216147,0.584199607,0.650467813,0.860000014,0.709999979,0.74000001,1,0.854874849,1,1,0.872222245,1
1337,0.827182949,0.562370181,0.653326392,0.850000024,0.680000007,0.75,1,0.851610303,0.99999994,1,0.883333325,1
1338,0.827962518,0.579521894,0.653586268,0.860000014,0.699999988,0.75,1,0.850096166,1,1,0.860000014,1
1339,0.827962518,0.58679831,0.651507199,0.860000014,0.689999998,0.74000001,0.99999994,0.850833774,1,1,0.867777765,1
1340,0.826923072,0.543918908,0.654106021,0.860000014,0.699999988,0.74000001,1,0.844825625,1,1,0.897777796,1
1341,0.827182889,0.563409626,0.653586209,0.850000024,0.709999979,0.74000001,0.99999994,0.856518447,1,1,0.902222216,1
1342,0.82640332,0.531704843,0.656444907,0.850000024,0.689999998,0.74000001,1,0.829434693,1,1,0.870000005,1
1343,0.826922953,0.549896121,0.658264101,0.850000024,0.689999998,0.75,1,0.857537568,1,1,0.905555546,1
1344,0.827182949,0.564968884,0.65696466,0.850000024,0.699999988,0.75,1,0.840027452,1,1,0.852222204,1
1345,0.826663196,0.593295276,0.655405462,0.850000024,0.649999976,0.75,1,0.832822144,1,1,0.841111124,1
1346,0.827182949,0.531444967,0.66034317,0.850000024,0.699999988,0.75,1,0.833504856,1,1,0.846666694,1
1347,0.829781532,0.582640409,0.652286887,0.850000024,0.680000007,0.730000019,1,0.82512182,1,1,0.866666675,1
1348,0.82926178,0.62707907,0.662422061,0.850000024,0.709999979,0.74000001,1,0.815758407,1,1,0.777777791,1
1349,0.831080914,0.649168432,0.655405402,0.850000024,0.730000019,0.75,1,0.834789336,0.99999994,1,0.818888903,1
1350,0.830561161,0.673336744,0.658264101,0.850000024,0.730000019,0.720000029,1,0.831521392,1,1,0.866666675,1
1351,0.830561221,0.641112268,0.658263981,0.850000024,0.709999979,0.75,0.99999994,0.83168,1,1,0.872222245,1
1352,0.83056128,0.609927237,0.655665278,0.850000024,0.709999979,0.75,0.99999994,0.823403776,1,1,0.844444454,1
1353,0.831081033,0.66320169,0.660083234,0.850000024,0.709999979,0.74000001,1,0.82108736,1,1,0.870000005,1
1354,0.82640326,0.648388743,0.659823298,0.860000014,0.730000019,0.74000001,1,0.824270844,1,1,0.873333335,1
1355,0.82640332,0.636434495,0.660862863,0.860000014,0.709999979,0.75,1,0.846362412,1,1,0.883333325,1
1356,0.826143444,0.644230783,0.661902249,0.860000014,0.709999979,0.74000001,1,0.88059324,0.99999994,1,0.842222214,1
1357,0.82640332,0.653326452,0.657484353,0.860000014,0.709999979,0.730000019,1,0.841198683,1,1,0.870000005,1
1358,0.826663196,0.625779629,0.668659091,0.860000014,0.25999999,0.74000001,1,0.857948542,1,1,0.882222235,1
1359,0.826663196,0.58679837,0.668139338,0.860000014,0.709999979,0.74000001,1,0.833129525,1,1,0.835555553,1
1360,0.827702761,0.636694372,0.653066516,0.860000014,0.709999979,0.620000005,1,0.836306751,0.943095326,1,0.873333335,0.893333316
1361,0.828222454,0.634095609,0.673076928,0.860000014,0.709999979,0.610000014,1,0.843298495,0.851856172,1,0.858888865,0.771111131
1362,0.829262018,0.646049917,0.665280581,0.860000014,0.720000029,0.610000014,1,0.825516522,0.955334842,1,0.895555556,0.892222226
1363,0.828222454,0.636694372,0.685550988,0.860000014,0.720000029,0.720000029,1,0.836028457,0.985582948,1,0.862222195,0.941111088
1364,0.828222454,0.655925155,0.667099833,0.860000014,0.720000029,0.709999979,1,0.838720381,0.997786999,1,0.886666656,0.972222209
1365,0.828742206,0.638513505,0.687889934,0.860000014,0.74000001,0.720000029,1,0.840490103,0.999857664,1,0.855555534,0.99333334
1366,0.828222454,0.674636126,0.680353522,0.860000014,0.75,0.75,1,0.866823196,0.999825358,1,0.864444435,0.99222225
1367,0.828222454,0.664501071,0.682952166,0.860000014,0.649999976,0.720000029,1,0.832974136,0.999993503,1,0.879999995,0.99888891
1368,0.828222454,0.603170514,0.67775476,0.860000014,0.730000019,0.75,1,0.824364722,0.99999994,1,0.877777755,1
1369,0.828222454,0.635135114,0.681132972,0.860000014,0.74000001,0.74000001,1,0.817984462,1,1,0.828888893,1
1370,0.829781651,0.608887792,0.678794086,0.860000014,0.730000019,0.730000019,1,0.812458336,1,1,0.860000014,1
1371,0.829781651,0.617203772,0.680873156,0.860000014,0.75,0.74000001,1,0.851406455,1,1,0.833333313,1
1372,0.829781592,0.653066516,0.683212101,0.860000014,0.74000001,0.730000019,1,0.828703403,1,1,0.858888865,1
1373,0.829781592,0.629937708,0.682432413,0.850000024,0.74000001,0.730000019,1,0.81867367,0.99999994,1,0.817777753,1
1374,0.829781592,0.663461506,0.682952106,0.850000024,0.720000029,0.720000029,1,0.828515768,1,1,0.823333323,1
1375,0.830041468,0.603170514,0.685810804,0.850000024,0.720000029,0.74000001,1,0.815179408,0.99999994,1,0.854444444,1
1376,0.829261839,0.641372204,0.688409567,0.850000024,0.75,0.730000019,1,0.829499364,0.99999994,1,0.838888884,1
1377,0.831600726,0.60758841,0.688409567,0.850000024,0.74000001,0.730000019,1,0.808886468,0.99999994,1,0.847777784,1
1378,0.830301344,0.618243217,0.687370062,0.850000024,0.709999979,0.730000019,1,0.8170591,0.99999994,1,0.884444416,1
